,day,month,year,Cleaned_Tweets,Retweets,Likes
2127,11,9,2022,Falcon arching to orbit,12117,182706
2128,11,9,2022,Instagram is an envy amplifier,6878,82453
2129,11,9,2022,No obvious limit to rocket reflight so far,3535,47185
2130,12,9,2022,The residual value of gasoline cars bought today will be much lower than people think,2375,38394
2131,12,9,2022,Wonât be long before we view gasoline cars the same way we view steam engines today,14530,182762
2132,12,9,2022,Socrates can be a little boring tbh,331,8063
2133,12,9,2022,Yes,98,2567
2134,12,9,2022,"Our view of reality is always wrong, just a question of how wrong",2138,23071
2135,12,9,2022,Supercharger centers with solar amp batteries are the long-term vision,759,11804
2136,12,9,2022,"Still doing same thing, but bigger",2182,58869
2137,12,9,2022,Looks good to roll out to all Tesla owners with 10.12.2 100k cars,1075,21278
2138,12,9,2022,That is probably the right order of magnitude,94,1976
2139,12,9,2022,Real-world validation amp billions of miles of real-world training are what will make FSD superhuman,433,5027
2140,12,9,2022,Yup,688,19536
2141,12,9,2022,I guess we could make Joe mode quieter,170,3779
2142,13,9,2022,Good thread,154,3476
2143,13,9,2022,Subtle ,135,2354
2144,13,9,2022,"Note, we are working on making the whistle sound much louder",1411,29778
2145,13,9,2022,But u have to pay in Doge,2925,41155
2146,13,9,2022,Blow the whistle,3580,52355
2147,13,9,2022,True,80,2200
2148,13,9,2022,Could be worse,95,2676
2149,13,9,2022,Fair point,44,1769
2150,13,9,2022,Sounds pretty bad,204,5900
2151,13,9,2022,Anyone know who the secret clients are Letâs out them on Twitter rn haha.,2036,19683
2152,13,9,2022,My tweets are being suppressed,9462,133322
2153,13,9,2022,Please fix,2128,34396
2154,13,9,2022,There is appetite for an infinite number of interesting tweets,387,7359
2155,13,9,2022,"This was harder than reaching volume production, which was insanely hard",291,6609
2156,13,9,2022,Rome show is underappreciated,1265,21563
2157,13,9,2022,Take a moment to â,29606,375760
2158,13,9,2022,True,158,10656
2159,13,9,2022,Absolutely,89,2246
2160,13,9,2022,"This says it all:âNone of the members of the Stripe chat who spoke with me said that they accepted payment or agreed to speak to the firms about Zatko, and all said they wished to defend his credibility.â",833,11599
2161,13,9,2022,Iâm testing it today in Palo Alto,82,2074
2162,14,9,2022,"Layers upon layers of neural nets, ever higher",399,9543
2163,14,9,2022,"Exactly, this is neither subtle nor secret",578,12791
2164,14,9,2022,Drop 0.25%,342,3687
2165,14,9,2022,"Salted butter is amazing, but should be stored at room temperature",7286,132463
2166,15,9,2022,or their short shorts,1360,36564
2167,15,9,2022,"10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",797,13574
2168,15,9,2022,Beta expanding to safety scores above 80 after 10.69.2.1 goes out,731,5284
2169,16,9,2022,"Technically true, but Earthâs economy is extremely far from physical limits. Energy is the foundation of the economy, but weâre using a very tiny amount of available energy, even if we only used PV.",802,10120
2170,16,9,2022,Is it really true that four-year-olds are receiving hormone treatment,2803,32730
2171,17,9,2022,Hyperloop could do that trip in less than half an hour,294,4135
2172,17,9,2022,Looks like theyâre fighting an actual fire demon,1433,55416
2173,17,9,2022,Starlink is meant for peaceful use only,13284,225055
2174,17,9,2022,It will be later this year when laser links activate on polar constellation,180,2785
2175,17,9,2022,to help mend the fault in our stars,2336,54462
2176,18,9,2022,"Should be Alexander, the Greatest. After all, is there a better Alexander",240,5614
2177,18,9,2022,"Starship will be an incredible enabler for science. Full reusability amp high production rate drive several orders of magnitude improvement in /kg to orbit amp beyond.Next gen Starlink constellation is primary user of this rocket, so science doesnât need to cover fixed cost.",1370,17528
2178,18,9,2022,True,166,3249
2179,19,9,2022,Great for clearing dust,2108,60985
2180,19,9,2022,Starlink will ask for an exemption to Iranian sanctions in this regard,12856,55744
2181,19,9,2022,Car will move on tighter gaps as we enhance NN velocity predictions for crossing traffic. 10.69.3 next month has some step-change improvements.,367,7059
2182,19,9,2022,10.69.2.2,1041,29615
2183,19,9,2022,"FSD Beta 10.69.2.1 looks good, extending to 160k owners in US amp Canada",3348,46185
2184,19,9,2022,Profoundly important concept,333,7703
2185,19,9,2022,"Baltasar GraciÃn, OrÃculo Manual y Arte de Prudencia",2903,36061
2186,19,9,2022,"Booster 7 now returns to high bay for robustness upgrades amp booster 8 moves to pad for testing.Next big test is probably full stack wet dress rehearsal, then 33 engine firing in a few weeks.",935,11119
2187,19,9,2022,Looking forward to providing Starlink service to the people of Zambia,2710,28253
2188,19,9,2022,Chamber pressure looked good on all 7 engines,766,17497
2189,19,9,2022,"Yes, seven engine static fire",534,10119
2190,19,9,2022,There is too much latency in Fed decisions. Problematic in a fast-changing world.,299,3613
2191,19,9,2022,Tunnels ftw,370,7725
2192,19,9,2022,"Yes, the fundamental error is reasoning by analogy, rather than first principles",1013,13421
2193,19,9,2022,"starry, starry night paint your paletteblue and gray",15256,210869
2194,19,9,2022,Another batch with lasers reaches orbit,1451,37125
2195,19,9,2022,"Starlink is now active on all continents, including Antarctica",12992,119064
2196,19,9,2022,7 engine static fire,10694,139664
2197,20,9,2022,Yes,84,1958
2198,20,9,2022,"Happy birthday bro, love you",521,15157
2199,20,9,2022,"Yes, all US amp Canada cars with safety scores above 80 should receive an invitation to download FSD Beta by tomorrow",326,3391
2200,20,9,2022,Same,207,4577
2201,20,9,2022,Next month,133,2975
2202,20,9,2022,Yes,63,2506
2203,20,9,2022,Ok,1214,12555
2204,20,9,2022,"Note, Autopilot/AI team is also working on Optimus and actually smart summon/autopark, which have end of month deadlines",532,6018
2205,21,9,2022,"Errol ran out of money in the 90âs. My brother amp I financially supported him amp his extended family in South Africa since then on condition that he not do bad things. Unfortunately, he did do bad things :",154,2286
2206,21,9,2022,For sure,58,1171
2207,21,9,2022,"Boys High was a good school, but it was government, not private. Brooklyn would be considered a middle income, not exclusive, neighborhood in America.",64,1285
2208,21,9,2022,"Although his methods of instruction very strongly favored stick over carrot, I did learn a tremendous amount of engineering from him amp appreciation of art he is an extremely talented artist",81,1416
2209,21,9,2022,"I was instrumental in creating OpenAI, which made DALL-E",153,2442
2210,21,9,2022,"Ecological paradise plans from south portion of Giga Texas to river look great, however we must first get the factory financially on its feet",391,6778
2211,21,9,2022,Area from south Giga to river really will be next-level great amp open to public,342,6473
2212,21,9,2022,"Long-term goal is a boardwalk with amenities that goes all the way to downtown Austin, so you can walk, bike or kayak",269,4449
2213,21,9,2022,Maybe little electric Tesla boats with a retro-futuristic Victorian design,340,4934
2214,21,9,2022,Looks awesome ,785,29179
2215,21,9,2022,Aka cogency,194,4360
2216,21,9,2022,"Actually, I live in a little house on Weems St that cost 50k but Iâve done a lot with the place",2304,60858
2217,21,9,2022,Shaded patio,173,6659
2218,21,9,2022,This is true,60,1356
2219,21,9,2022,"With some improvements, it will achieve 300 Mps",651,14338
2220,21,9,2022,. whatâs going on,107,1474
2221,21,9,2022,"I went to government schools, not private, except for part of one year in third grade",126,1918
2222,21,9,2022,Curiouser and curiouser â,443,10074
2223,21,9,2022,You both an idiot and a liar,4874,55179
2224,21,9,2022,Reich is suicidally boring,640,12407
2225,21,9,2022,"Unsurprisingly, Reich is also a hypocrite",134,2385
2226,21,9,2022,Absolutely,84,2272
2227,21,9,2022,"Incorrect. There was tuition for students from outside the school district, which was a small part of the student body, incl black students, but not for students in district, which I was.Also, I was there for 2.5 years, previously attending govt schools for 9 of 12 years.",89,1694
2228,21,9,2022,Thatâs a real picture,64,1988
2229,21,9,2022,Seems that way,156,2617
2230,21,9,2022,Exactly,231,3638
2231,21,9,2022,"Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",353,5556
2232,21,9,2022,"Late next month maybe, but November seems highly likely. We will have two boosters amp ships ready for orbital flight by then, with full stack production at roughly one every two months.",465,4674
2233,21,9,2022,"Thatâs the plan. Weâre taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",140,2267
2234,21,9,2022,"Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",264,4147
2235,21,9,2022,Such miracles are impossible,267,8093
2236,22,9,2022,It is,113,3684
2237,22,9,2022,Why is this a PopMech story,1246,32229
2238,22,9,2022,Yup sigh,467,14262
2239,22,9,2022,"The terminology is outdated amp inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",639,9351
2240,22,9,2022,"Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",181,3087
2241,22,9,2022,While pheromone ,679,18088
2242,22,9,2022,Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,655,9608
2243,23,9,2022,Starlink connecting schools in the Amazon,13042,133151
2244,23,9,2022,Exactly,153,4434
2245,23,9,2022,Education is the path out of poverty and Internet access enables education,1746,14461
2246,23,9,2022,Activating Starlink â,31409,188964
2247,24,9,2022,Siegel is obviously correct,1728,29407
2248,25,9,2022,Starlink now over 1M user terminals manufactured,11864,156040
2249,26,9,2022,Charming â,1267,38337
2250,27,9,2022,Make âhair on fireâ not just a metaphor,3960,54570
2251,27,9,2022,Stand out in a crowd Get noticed as you walk through the airport,886,18077
2252,27,9,2022,Coming soon from  the same people that sold you a Flamethrower,857,19006
2253,27,9,2022,âBurnt Hairâ â Scent for Men by Singed,2447,45088
2254,27,9,2022,Good point,1435,35377
2255,27,9,2022,Batteries ftw,239,5106
2256,27,9,2022,"Even then, Lenin wouldâve gotten nowhere without Ludendorffâs train",112,1842
2257,27,9,2022,Iâm a little preoccupied rn,390,10371
2258,27,9,2022,"My son, Saxon, was amazed that so many paper newspapers are still produced every day. He said they probably just search the Internet amp print it out. Yup, with rare exception, that is actually what they do haha.",8355,114303
2259,27,9,2022,"Falcon 9 fairing cam captures 2nd stage plume, booster entry burn amp Earth in twilight",7311,90745
2260,28,9,2022,Big improvement in high speed cross-traffic velocity NN coming next month,523,12059
2261,28,9,2022,I guess this joke is a slow burn â ,1270,27571
2262,28,9,2022,They need to add a lot of batteries to the grid to buffer energy,917,18555
2263,28,9,2022,"How ironic, thatâs what Henrik Fisker did to Tesla in 2007 Karma is a â",319,5329
2264,28,9,2022,Extremely concerning,1866,34761
2265,28,9,2022,SpaceX now delivering about twice as much payload to orbit as rest of world combined,1138,15686
2266,28,9,2022,Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable energy,3859,44454
2267,28,9,2022,Starlink Maritime system enables high speed Internet connectivity even in heavy seas amp hurricane winds,4499,48347
2268,28,9,2022,Rated for 280 kph 174 mph winds,1015,14691
2269,28,9,2022,Maybe worth talking at some point,683,9322
2270,28,9,2022,Still very tiny potatoes compared to whatâs needed to make life multiplanetary,850,3392
2271,29,9,2022,"Cybertruck will be waterproof enough to serve briefly as a boat, so it can cross rivers, lakes amp even seas that arenât too choppy",14900,210367
2272,29,9,2022,True,480,14601
2273,29,9,2022,"Needs be able to get from Starbase to South Padre Island, which requires crossing the channel",2356,56408
2274,29,9,2022,Off-label use ,1096,54412
2275,29,9,2022,Submarines use electric motors under water â,667,19537
2276,29,9,2022,As well as advanced chip amp supercomputer engineers for next-gen training amp inference,1303,22980
2277,29,9,2022,Good analysis,339,8658
2278,29,9,2022,There will be lots of technical detail amp cool hardware demos,379,5119
2279,29,9,2022,Works on land too,956,23464
2280,29,9,2022,"Note, this event is meant for recruiting AI amp robotics engineers, so will be highly technical",4565,51820
2281,29,9,2022,Pretty much. AI/robotics engineers who understand what problems need to be solved will like what they see.,532,9941
2282,30,9,2022,Yay,489,13504
2283,30,9,2022,Such an incredible engine,396,10733
2284,30,9,2022,Haha ,253,6706
2285,30,9,2022,I still love the 747. Epic plane.,888,32837
2286,30,9,2022,That is not cgi,382,6781
2287,30,9,2022,Now,433,10001
2288,30,9,2022,"Tesla team is awesome, such an honor to work with them",616,12407
2289,30,9,2022,Tesla AI Day 2022 starts at precisely 6:15pm California time,3200,42369
2290,30,9,2022,Webcast link,1727,17100
2291,30,9,2022,,531,14508
2292,30,9,2022,The hands of Optimus,406,6958
2293,1,10,2022, ,5210,99338
2294,1,10,2022,Fasting,4326,97467
2295,1,10,2022,"Uh oh, mine must be tiny",88,2002
2296,1,10,2022,"Naturally, there will be a catgirl version of our Optimus robot",7512,109365
2297,1,10,2022,Yup,316,7603
2298,1,10,2022,"Should be according to greatest need, not race or anything else",6399,50196
2299,1,10,2022,"The point of AI Day is to show the immense depth amp breadth of Tesla in AI, compute hardware amp robotics",4950,52885
2300,2,10,2022,The embarrassing hose down photos were highly motivating tbh,199,6450
2301,2,10,2022,Tunneled under the road from one property to another. This is to test the new machine.,244,6054
2302,2,10,2022,"Unfortunately, snail is still faster, but TBC might beat snail by end of 2024",233,5193
2303,2,10,2022,Prufrock II emerging from the ground,4306,71063
2304,2,10,2022,"But between now and then, we do actually need to work hard",239,4299
2305,2,10,2022,Do not let ancient grudge break to new mutiny,10225,101973
2306,2,10,2022,So many talented Russians in America,147,3679
2307,2,10,2022,Customer experience suffers when there is an end of quarter rush. Steady as she goes is the right move.,346,5044
2308,2,10,2022,War always gives ample reason for vengeance for all sides. Only by overcoming this instinct can there be peace.,2584,37762
2309,2,10,2022,Smoothing out crazy end of quarter delivery wave to reduce expedite costs amp relieve stress on Tesla team. Aiming for steadier deliveries intra-quarter.,318,3629
2310,2,10,2022,"I donât care about boosting the stock, but the economic implications are obvious",848,15970
2311,2,10,2022,,812,23535
2312,2,10,2022,"Itâs funny reading simultaneous criticism that itâs already been done, but also itâs impossible ",270,4597
2313,2,10,2022,Yes,380,11510
2314,2,10,2022,And Wegovy,67,1563
2315,2,10,2022,A little,78,2061
2316,2,10,2022,Join,2179,25041
2317,2,10,2022,That and giving it a brain,448,8220
2318,2,10,2022,Exactly,260,7589
2319,2,10,2022,Beautiful,494,15654
2320,2,10,2022,"Thanks, we have a great team",269,7007
2321,2,10,2022,Master Plan mÃÂnage Ã  Trois is all about tonnage,366,6282
2322,2,10,2022,Recording of Tesla AI Day 2022,2619,23858
2323,3,10,2022,"No, Iâm suggesting voting under UN or pick your most trusted entity or country supervision",821,25338
2324,3,10,2022,Letâs try this then: the will of the people who live in the Donbas amp Crimea should decide whether theyâre part of Russia or Ukraine,17853,99247
2325,3,10,2022,You are assuming that I wish to be popular. I donât care.I do care that millions of people may die needlessly for an essentially identical outcome.,2668,30158
2326,3,10,2022,"Russia is doing partial mobilization. They go to full war mobilization if Crimea is at risk. Death on both sides will be devastating.Russia has gt3 times population of Ukraine, so victory for Ukraine is unlikely in total war. If you care about the people of Ukraine, seek peace.",12219,92546
2327,3,10,2022,Maybe a similar approach to Kosovo,453,6863
2328,3,10,2022,"I still very much support Ukraine, but am convinced that massive escalation of the war will cause great harm to Ukraine and possibly the world.",8009,107697
2329,3,10,2022,"That referendum was questionable, which is why I suggested repeating it under UN or other trusted entity supervision",210,4764
2330,3,10,2022,"In other news, remote controlled anal beads sold out everywhere",1199,22072
2331,3,10,2022,"SpaceXâs out of pocket cost to enable amp support Starlink in Ukraine is 80M so far. Our support for Russia is 0. Obviously, we are pro Ukraine.Trying to retake Crimea will cause massive death, probably fail amp risk nuclear war. This would be terrible for Ukraine amp Earth.",4536,41900
2332,3,10,2022,"We gave Starlinks to Ukraine amp lost 80M in doing so, while putting SpaceX amp myself at serious risk of Russian cyberattack.What have you done besides tweet",11054,83391
2333,3,10,2022,"A small number of terminals were paid for by the govt, vast majority were not. This is just another bs WaPo hit piece.",1373,15739
2334,3,10,2022,"Great, offer a UN supervised vote and if Russia refuses, then war it is",129,2505
2335,3,10,2022,Cheese is amazing,362,7732
2336,3,10,2022,"The will of the people should decide whether they are part of Russia or Ukraine, but Russia invaded areas that would unequivocally choose to be part of Ukraine",273,5483
2337,3,10,2022,The bot attack on this poll is strong,411,7199
2338,3,10,2022,"Also worth noting that a possible, albeit unlikely, outcome from this conflict is nuclear war",4817,75681
2339,3,10,2022,This is highly likely to be the outcome in the end â just a question of how many die before then,4906,87825
2340,3,10,2022,"Ukraine-Russia Peace:- Redo elections of annexed regions under UN supervision. Russia leaves if that is will of the people.- Crimea formally part of Russia, as it has been since 1783 until Khrushchevâs mistake.- Water supply to Crimea assured.- Ukraine remains neutral.",21077,101482
2341,3,10,2022,Yes,179,5733
2342,3,10,2022,That is my assessment too,364,8999
2343,3,10,2022,"Well-said Also, we try to operate the team as non-hierarchically as possible amp allow movement between project areas, so you donât get pigeon-holed.",338,6859
2344,3,10,2022,Iâm trying my hardest Perhaps more people might consider loving humanity. Our collective light of consciousness is a tiny candle in a vast darkness. Please do not let it go out.,997,8270
2345,3,10,2022,Optimus will be sickkk,846,31481
2346,3,10,2022,"Would be cool to make a game using Tesla Sim thatâs literally your city amp neighborhood, down to skid marks on road amp then inject fantasy/sci-fi elements",381,6011
2347,3,10,2022,Occasionally,79,2089
2348,3,10,2022,And people wonder why I sometimes think weâre in a simulation â,696,15092
2349,3,10,2022,144 trillion operations per second,1551,32719
2350,3,10,2022,Indeed. Biggest bot attack Iâve ever seen.,1382,15788
2351,4,10,2022,"Twitter probably accelerates X by 3 to 5 years, but I could be wrong",942,24310
2352,4,10,2022,"Should be noted that Starlink is still far from cash flow positive. All LEO communications constellations to date have gone bankrupt, so any support is super helpful.",1746,29270
2353,4,10,2022,"Buying Twitter is an accelerant to creating X, the everything app",37574,430145
2354,5,10,2022,10.69.3 will actually be a major upgrade. Weâre keeping .69 just because haha.,1067,21210
2355,5,10,2022,"I do not think it is simple at all, but I have yet to hear any realistic path to peace.Ukraine has achieved many brilliant tactical victories, but should be wary of overconfidence leading to strategic defeat.When Russia fully mobilizes, millions on both sides will die.",396,4805
2356,5,10,2022,Twitter is an accelerant to fulfilling the original  vision,884,12390
2357,5,10,2022,That wouldnât be hard to do,1138,36044
2358,6,10,2022,"Iâm a big fan of Ukraine, but not of WW3",9422,130937
2359,6,10,2022,I will try my best,184,3249
2360,6,10,2022,Starlink view of 2nd stage deorbit burn,5916,78343
2361,6,10,2022,Video,1999,28045
2362,6,10,2022,Elon liking his own tweets liking his own tweets â,4106,171148
2363,6,10,2022,"Tiny helium leak just barely triggered abort, but we take no risks with customer satellites. Standing down to investigate.",611,14264
2364,6,10,2022,Agreed,404,12256
2365,6,10,2022,Excited to announce start of production of Tesla Semi Truck with deliveries to  on Dec 1st,31298,363590
2366,6,10,2022,500 mile range amp super fun to drive,4228,97477
2367,6,10,2022,Plot twist,3124,64114
2368,6,10,2022,Cute. You can get surprisingly close to a wild baby rhino amp Mom if you stay downwind.,400,10021
2369,6,10,2022,Dragon is now docked to,1309,24559
2370,6,10,2022,Accurate assessment,843,19090
2371,6,10,2022,There are no angels in war.,791,8530
2372,6,10,2022,"First of all, Tesla hasnât had that consumer tax credit for years amp we didnât ask for this one â GM amp Ford did",4545,41444
2373,6,10,2022,Below is the electoral map of 2012. Blue is the pro-Russia party.,6951,35884
2374,6,10,2022,"Obviously, not everyone who voted for the pro-Russia party wanted to join Russia, but it would also be inaccurate to say that none did.",883,14018
2375,6,10,2022,Kherson and Zaporizhzhia almost certainly do not want to join Russia â annexation of those regions was done to ensure a land bridge and water supply to Crimea,313,5291
2376,6,10,2022,"Assuming you believe that the will of the people matters, we should, in any given conflict region, support the will of those who live there. Most of Ukraine unequivocally wants to be part of Ukraine, but some eastern portions have Russian majorities and prefer Russia.",6933,76050
2377,6,10,2022,"Another batch of Starlinks in orbit, 7 hours after the astronaut launch",3120,42029
2378,6,10,2022,We talked via videoconference last year,174,2985
2379,6,10,2022,"So theyâre saying that not buying Twitter is bad, but also buying Twitter is bad",2480,38417
2380,6,10,2022,Correct,191,3887
2381,6,10,2022,War is the ultimate Supreme Court,18633,219768
2382,7,10,2022,Youâd need an electric propeller mounted on the tow hitch to go faster than a few knots. There might a creative wheel hub design that can generate meaningful thrust.,198,3314
2383,7,10,2022,Canât wait to see this beast in action,760,15115
2384,7,10,2022,Even better build coming next week,735,14927
2385,7,10,2022,"Quite a few. Trying to do the right thing, which is not always clear.",339,5809
2386,7,10,2022,I am in regular contact with Fedorov,160,4049
2387,7,10,2022,"Bad reporting by FT. This article falsely claims that Starlink terminals amp service were paid for, when only a small percentage have been. This operation has cost SpaceX 80M amp will exceed 100M by end of year.As for whatâs happening on the battlefield, thatâs classified.",3836,37186
2388,7,10,2022,Norway rocks   ,824,21716
2389,7,10,2022,Starlink will provide the vast majority of bandwidth from space,176,2861
2390,7,10,2022,Satellite constellation capability comes down to tonnage to orbit per year times capability per ton,262,4539
2391,7,10,2022,SpaceX Dragon docking with  extended video,6310,56918
2392,7,10,2022,Very intense 7 days indeed,1079,29910
2393,7,10,2022,"Personally, I like the latter, but to each their own",189,4202
2394,7,10,2022,I think being able to dial the content you see from âwarm amp fuzzyâ all the way to âbring it on mfâ is the way to go,709,7216
2395,7,10,2022,"Software engineering, server operations amp design will rule the roost",238,3450
2396,7,10,2022,There will be very rapid product evolution,251,3487
2397,7,10,2022,In case you missed Tesla AI Day 2022,3087,42431
2398,8,10,2022,Double-header,527,11592
2399,8,10,2022,Beautiful,734,27012
2400,8,10,2022,Agreed,2534,33499
2401,8,10,2022,"Dojo uses bf16, so actual performance difference vs 64 bit is much less than it would seem, since you truncate so many useless zeroes amp round from there",341,5692
2402,8,10,2022,Two Dragons on,651,16486
2403,8,10,2022,"Welcome back to Twitter, my friend",27906,501559
2404,9,10,2022,"Yup, it will float",218,4372
2405,9,10,2022,"I have no desire to become involved in wars, but it is safe to say that all bets are off if the nukes start flying",6621,96399
2406,9,10,2022,Strong candidate to win most counter-intuitive product of the year,488,13510
2407,9,10,2022,Important to bear in mind when reading anything,1237,24196
2408,9,10,2022,"Indeed, that kinetic energy scales with the square of velocity is not well-appreciatedA sealed escape pod with a heat shield would probably work.",870,22957
2409,9,10,2022,So many blind spots,1601,47067
2410,9,10,2022,"There are 25k terminals in Ukraine, but each terminal can be used to provide an Internet uplink to a cell phone tower, so potentially several thousand people can be served by a single terminal",314,4142
2411,9,10,2022,Coming soon from The,4268,66646
2412,9,10,2022,They were invited to further their career elsewhere,66,2209
2413,9,10,2022,Too busy trying to survive at the time,104,2596
2414,9,10,2022,Mine,69,2430
2415,9,10,2022,There is a giant 30ft literal fork in the road outside the Autopilot office in Palo Alto,131,2470
2416,9,10,2022,"True, Starlink provided a decisive battlefield advantage",280,5331
2417,9,10,2022,Perhaps we can talk again today,116,2898
2418,9,10,2022,An eye for an eye leaves everyone blind,11623,96839
2419,9,10,2022,Iâve been up all night trying to think of any possible way to de-escalate this war,2595,24628
2420,9,10,2022,Because it runs recursively,1700,38213
2421,9,10,2022,"That is quite an interesting story. We sent what appeared to be identical emails to all, but each was actually coded with either one or two spaces between sentences, forming a binary signature that identified the leaker.",368,5009
2422,9,10,2022,I love the inverse poetry of making metaphors literal,162,3080
2423,9,10,2022,Feels so long ago. A pleasant memory :,471,15634
2424,9,10,2022,Nuclear war probability is rising rapidly,11517,87150
2425,10,10,2022,Strange,137,3334
2426,10,10,2022,It will,138,3365
2427,10,10,2022,It was built amp paid for at my request. Hunter amp team did great work.,537,13459
2428,11,10,2022,Nobody should trust Bremmer,7370,131079
2429,11,10,2022,An omnigender product,946,23597
2430,11,10,2022,"With a name like mine, getting into the fragrance business was inevitable â why did I even fight it for so long",13144,232238
2431,11,10,2022,And you can pay with Doge,2729,38121
2432,11,10,2022,Maybe one day we can finally achieve,10946,155844
2433,11,10,2022,The finest fragrance on Earth,12713,129977
2434,11,10,2022,Not subtle,78,1567
2435,11,10,2022,"Sam, there is a such a thing as meditating too much",648,11444
2436,11,10,2022,"Talked to ye today amp expressed my concerns about his recent tweet, which I think he took to heart",2440,57299
2437,11,10,2022,"Yes, back to regularly scheduled programming",298,6659
2438,11,10,2022,"Pointless, as there is currently no overlap between Russian and Ukrainian demands â itâs not even close",506,9661
2439,11,10,2022,"No, it is not. I have spoken to Putin only once and that was about 18 months ago. The subject matter was space.",8486,124857
2440,11,10,2022,The next question one is typically asked is âHave you tried ayahuascaâ,1035,17721
2441,12,10,2022," âMy opinion is Burnt Hair is just Elon saying, chill out, have a laugh, and share a laugh.â",942,15552
2442,12,10,2022,Oh the irony ,436,13905
2443,12,10,2022,"We might need a different name, as this is basically just Starlink with roaming capability, so you can take your terminal anywhere.",2051,26738
2444,12,10,2022,The counter-intuitive thing is that itâs actually gonna be a sick product,473,16142
2445,12,10,2022,"Please buy my perfume, so I can buy Twitter",43464,587878
2446,12,10,2022,And right on cue  â,2019,33915
2447,12,10,2022,Doesnât get more lit than this,1370,28598
2448,12,10,2022,BE the change you want in the world,3530,38427
2449,12,10,2022,Canât wait for media stories tomorrow about 1M of Burnt Hair sold ,2467,53973
2450,12,10,2022,"10,000 bottles of Burnt Hair sold",3978,80178
2451,12,10,2022,Over 5000 bottles of Burnt Hair sold,4350,66961
2452,12,10,2022,Youâre most welcome. Glad to support Ukraine.,2104,54885
2453,13,10,2022,Vital to the future of consciousness,659,12971
2454,13,10,2022,srsly,195,6011
2455,13,10,2022,True,83,2199
2456,13,10,2022,Next week,203,3962
2457,13,10,2022,Envy has driven him to madness,1179,27020
2458,13,10,2022,"Starlink requires nothing except 50 Watt power source. With a small solar system plus battery or a generator, you will have connectivity anywhere.",234,3277
2459,13,10,2022,There are some active terminals,758,4588
2460,13,10,2022,Cool,192,6502
2461,13,10,2022,"Starlink has faced relentless jamming attacks amp SpaceX relentless cyberwar. So far, their success has been limited.",325,3308
2462,13,10,2022,Noted,497,5328
2463,13,10,2022,Starlink data usage growth in Ukraine,567,6071
2464,13,10,2022,"20,000",10277,196336
2465,13,10,2022,Maybe with .3,66,1622
2466,13,10,2022,This is real,3690,96459
2467,13,10,2022,"Of course, this happens almost every day. They successfully destroyed Viasat in Ukraine several months ago.",101,1323
2468,14,10,2022,Concerning,332,4442
2469,14,10,2022,Are there citizens of nations who are helping Ukraine on this list,478,4759
2470,14,10,2022,"But surely no reasonable person would launch nuclear warThe problem with that logic is if we were dealing with reasonable people, we wouldnât have war in the first place.",2232,17837
2471,14,10,2022,Is this list real Whatâs the URL,1686,14630
2472,14,10,2022,Yay,2880,25249
2473,14,10,2022,The right question to ask,3240,50103
2474,14,10,2022,Weâre just following his recommendation ,18937,233536
2475,14,10,2022,People should never fear turbulence. Commercial airliner wings can handle insane amounts of bending.,3805,87629
2476,14,10,2022,Yes,125,2736
2477,14,10,2022,"In addition to terminals, we have to create, launch, maintain amp replenish satellites amp ground stations amp pay telcos for access to Internet via gateways. Weâve also had to defend against cyberattacks amp jamming, which are getting harder.Burn is approaching 20M/month.",1114,8152
2478,14,10,2022,"Also, Starlink is still losing money It is insanely difficult for a LEO communications constellation to avoid bankruptcy â that was the fate of every company that tried this before.When asked what the goal of Starlink was at a space conference, I said ânot go bankruptâ.",473,5464
2479,14,10,2022,Maybe the  got their ,262,4649
2480,14,10,2022,Very few in Iran so far,133,2501
2481,14,10,2022,"Strange that nothing was leaked about our competitors in space launch amp communications, Lockheed amp Boeing, who get over 60B âWouldnât be surprised to find this particular individual working there when he retires from DoD. Corruption at its finest.",1181,8437
2482,14,10,2022,"SpaceX is not asking to recoup past expenses, but also cannot fund the existing system indefinitely and send several thousand more terminals that have data usage up to 100X greater than typical households. This is unreasonable.",666,6314
2483,14,10,2022,"Falcon can probably get Starlink past breakeven, but Starship is needed to fund Mars",224,3895
2484,15,10,2022,"The hell with it â even though Starlink is still losing money amp other companies are getting billions of taxpayer , weâll just keep funding Ukraine govt for free",39422,515651
2485,15,10,2022,"Even so, we should still do good deeds",2220,66093
2486,15,10,2022,Fate loves irony,731,28635
2487,15,10,2022,So it goes â,257,13719
2488,15,10,2022,Iâm trying my hardest to de-escalate this situation and obviously failing,1845,23649
2489,15,10,2022,"That dude is not just a âcondition of anonymityâ spineless coward, heâs also an ignorant fool. Starlink was directly requested by the Ukraine government, as it was the only thing that worked.",661,7719
